case_id,profile_code,record_id,attribute_name,attribute_type,string_value,integer_value,decimal_value,boolean_value,date_value,timestamp_value,json_value,is_masked,ordinal,source_dataset,source_column,snapshot_version
DOWNLINE,ADULT,COMMISSION-0018,commission_type,STRING,GENERATION_OVERRIDE,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0018,calculation_date,DATE,,,,,2025-02-01,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0018,related_object_id,STRING,SP-018,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0018,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0018,amount,DECIMAL,,,335.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0018,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0018,commission_batch_id,STRING,CB-0003,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0018,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0019,commission_id,STRING,COMMISSION-0019,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0019,beneficiary_person_record_id,STRING,PR-QUINCY-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0019,commission_type,STRING,RANK_ADVANCEMENT,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0019,calculation_date,DATE,,,,,2025-02-02,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0019,related_object_id,STRING,SP-019,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0019,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0019,amount,DECIMAL,,,55.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0019,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0019,commission_batch_id,STRING,CB-0003,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0019,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0020,commission_id,STRING,COMMISSION-0020,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0020,beneficiary_person_record_id,STRING,PR-BRUNO-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0020,commission_type,STRING,TEAM_VOLUME,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0020,calculation_date,DATE,,,,,2025-02-03,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0020,related_object_id,STRING,SP-020,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0020,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0020,amount,DECIMAL,,,90.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0020,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0020,commission_batch_id,STRING,CB-0003,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0020,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0021,commission_id,STRING,COMMISSION-0021,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0021,beneficiary_person_record_id,STRING,PR-REX-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0021,commission_type,STRING,DIRECT_RECRUITMENT,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0021,calculation_date,DATE,,,,,2025-02-04,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0021,related_object_id,STRING,SP-021,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0021,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0021,amount,DECIMAL,,,125.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0021,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0021,commission_batch_id,STRING,CB-0003,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0021,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0022,commission_id,STRING,COMMISSION-0022,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0022,beneficiary_person_record_id,STRING,PR-CELESTE-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0022,commission_type,STRING,GENERATION_OVERRIDE,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0022,calculation_date,DATE,,,,,2025-02-05,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0022,related_object_id,STRING,SP-022,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0022,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0022,amount,DECIMAL,,,160.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0022,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0022,commission_batch_id,STRING,CB-0003,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0022,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0023,commission_id,STRING,COMMISSION-0023,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0023,beneficiary_person_record_id,STRING,PR-QUINCY-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0023,commission_type,STRING,RANK_ADVANCEMENT,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0023,calculation_date,DATE,,,,,2025-02-06,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0023,related_object_id,STRING,SP-023,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0023,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0023,amount,DECIMAL,,,195.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0023,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0023,commission_batch_id,STRING,CB-0003,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0023,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0024,commission_id,STRING,COMMISSION-0024,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0024,beneficiary_person_record_id,STRING,PR-BRUNO-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0024,commission_type,STRING,TEAM_VOLUME,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0024,calculation_date,DATE,,,,,2025-02-07,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0024,related_object_id,STRING,SP-024,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0024,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0024,amount,DECIMAL,,,230.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0024,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0024,commission_batch_id,STRING,CB-0003,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0024,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0025,commission_id,STRING,COMMISSION-0025,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0025,beneficiary_person_record_id,STRING,PR-REX-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0025,commission_type,STRING,DIRECT_RECRUITMENT,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0025,calculation_date,DATE,,,,,2025-02-08,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0025,related_object_id,STRING,SP-025,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0025,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0025,amount,DECIMAL,,,265.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0025,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0025,commission_batch_id,STRING,CB-0004,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0025,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0026,commission_id,STRING,COMMISSION-0026,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0026,beneficiary_person_record_id,STRING,PR-CELESTE-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0026,commission_type,STRING,GENERATION_OVERRIDE,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0026,calculation_date,DATE,,,,,2025-02-09,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0026,related_object_id,STRING,SP-026,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0026,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0026,amount,DECIMAL,,,300.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0026,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0026,commission_batch_id,STRING,CB-0004,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0026,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0027,commission_id,STRING,COMMISSION-0027,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0027,beneficiary_person_record_id,STRING,PR-QUINCY-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0027,commission_type,STRING,RANK_ADVANCEMENT,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0027,calculation_date,DATE,,,,,2025-02-10,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0027,related_object_id,STRING,SP-027,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0027,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0027,amount,DECIMAL,,,335.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0027,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0027,commission_batch_id,STRING,CB-0004,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0027,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0028,commission_id,STRING,COMMISSION-0028,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0028,beneficiary_person_record_id,STRING,PR-BRUNO-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0028,commission_type,STRING,TEAM_VOLUME,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0028,calculation_date,DATE,,,,,2025-02-11,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0028,related_object_id,STRING,SP-028,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0028,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0028,amount,DECIMAL,,,55.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0028,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0028,commission_batch_id,STRING,CB-0004,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0028,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0029,commission_id,STRING,COMMISSION-0029,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0029,beneficiary_person_record_id,STRING,PR-REX-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0029,commission_type,STRING,DIRECT_RECRUITMENT,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0029,calculation_date,DATE,,,,,2025-02-12,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0029,related_object_id,STRING,SP-029,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0029,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0029,amount,DECIMAL,,,90.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0029,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0029,commission_batch_id,STRING,CB-0004,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0029,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0030,commission_id,STRING,COMMISSION-0030,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0030,beneficiary_person_record_id,STRING,PR-CELESTE-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0030,commission_type,STRING,GENERATION_OVERRIDE,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0030,calculation_date,DATE,,,,,2025-02-13,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0030,related_object_id,STRING,SP-030,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0030,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0030,amount,DECIMAL,,,125.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0030,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0030,commission_batch_id,STRING,CB-0004,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0030,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0031,commission_id,STRING,COMMISSION-0031,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0031,beneficiary_person_record_id,STRING,PR-QUINCY-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0031,commission_type,STRING,RANK_ADVANCEMENT,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0031,calculation_date,DATE,,,,,2025-02-14,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0031,related_object_id,STRING,SP-031,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0031,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0031,amount,DECIMAL,,,160.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0031,currency,STRING,BSC,,,,,,,false,8,genie/adult/commissions.csv,currency,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0031,commission_batch_id,STRING,CB-0004,,,,,,,false,9,genie/adult/commissions.csv,commission_batch_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0031,source_system_id,STRING,COMMISSION_ENGINE,,,,,,,false,10,genie/adult/commissions.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0032,commission_id,STRING,COMMISSION-0032,,,,,,,false,1,genie/adult/commissions.csv,commission_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0032,beneficiary_person_record_id,STRING,PR-BRUNO-01,,,,,,,false,2,genie/adult/commissions.csv,beneficiary_person_record_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0032,commission_type,STRING,TEAM_VOLUME,,,,,,,false,3,genie/adult/commissions.csv,commission_type,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0032,calculation_date,DATE,,,,,2025-02-15,,,false,4,genie/adult/commissions.csv,calculation_date,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0032,related_object_id,STRING,SP-032,,,,,,,false,5,genie/adult/commissions.csv,related_object_id,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0032,commission_basis,STRING,"new participant, downline rank or team purchase volume",,,,,,,false,6,genie/adult/commissions.csv,commission_basis,2026.07.18.1
DOWNLINE,ADULT,COMMISSION-0032,amount,DECIMAL,,,195.00,,,,,false,7,genie/adult/commissions.csv,amount,2026.07.18.1
